id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_street,pickup_suburb,pickup_city,dropoff_street,dropoff_suburb,dropoff_city,distance_miles,trip_price
id2093168,2,2016-02-17 18:09:40,2016-02-17 18:17:47,5,-73.96416473388672,40.76792144775391,-73.965087890625,40.75929641723633,N,487,Park Avenue,Manhattan,New York,East 57th Street,Manhattan,New York,0.6,13.1
id2211944,2,2016-03-02 18:48:13,2016-03-02 18:59:09,1,-73.99655151367188,40.72040939331056,-73.98368072509764,40.72616958618164,N,656,Broome Street,Manhattan,New York,East 7th Street,Manhattan,New York,0.78,14.9
id3933593,1,2016-02-04 18:59:52,2016-02-04 19:12:20,2,-74.00171661376953,40.74095916748047,-73.97972869873048,40.748085021972656,N,748,West 16th Street,Manhattan,New York,East 36th Street,Manhattan,New York,1.25,16.9
id3825370,1,2016-05-08 16:57:30,2016-05-08 17:36:48,4,-74.00839233398438,40.74908065795898,-73.97919464111328,40.6697654724121,N,2358,Chelsea Piers,Chelsea,New York,7th Avenue,Brooklyn,New York,5.68,36.3
id0400532,1,2016-03-05 10:49:12,2016-03-05 10:58:52,1,-73.98095703125,40.73379135131836,-73.98712158203125,40.72052383422852,N,580,1st Avenue,Manhattan,New York,Essex Street,Manhattan,New York,0.97,9.8
id1169242,2,2016-02-17 10:04:52,2016-02-17 10:15:08,1,-73.95394897460938,40.77463912963867,-73.96652221679686,40.75741958618164,N,616,East 81st Street,Manhattan,New York,2nd Avenue,Manhattan,New York,1.36,16.0
id3608957,2,2016-04-20 21:06:12,2016-04-20 21:11:47,1,-73.97552490234375,40.751907348632805,-73.98566436767578,40.75802230834961,N,335,Lexington Avenue,Manhattan,New York,West 44th Street,Manhattan,New York,0.68,12.0
id0993015,2,2016-01-10 10:39:02,2016-01-10 10:43:23,5,-73.96524047851561,40.75600814819336,-73.97911834716798,40.74026870727539,N,261,East 53rd Street,Manhattan,New York,2nd Avenue,Manhattan,New York,1.3,7.9
id2835152,1,2016-04-04 08:37:37,2016-04-04 09:05:07,1,-74.00830078125,40.7219123840332,-73.98367309570312,40.76275253295898,N,1650,Hudson Street,Manhattan,New York,West 52nd Street,Manhattan,New York,3.1,29.0
id1550744,2,2016-03-19 20:56:46,2016-03-19 21:01:24,3,-74.00373077392578,40.732120513916016,-74.01026916503906,40.71955871582031,N,278,Barrow Street,West Village,New York,Greenwich Street,Manhattan,New York,0.93,7.1
id2750992,1,2016-05-05 11:37:22,2016-05-05 11:45:45,1,-73.97200775146483,40.76235580444336,-73.961669921875,40.77347183227539,N,503,Madison Avenue,Manhattan,New York,East 76th Street,Manhattan,New York,0.94,14.0
id0241292,2,2016-02-11 15:04:56,2016-02-11 15:08:24,5,-73.98049163818358,40.754695892333984,-73.97897338867188,40.75087738037109,N,208,5th Avenue,Midtown West,New York,Park Avenue,Manhattan,New York,0.27,9.9
id2835059,2,2016-03-31 08:21:07,2016-03-31 08:43:49,1,-73.95580291748048,40.78189849853516,-73.98883819580078,40.75802993774414,N,1362,Park Avenue,Manhattan,New York,8th Avenue,Manhattan,New York,2.38,24.8
id1196621,1,2016-04-29 20:40:51,2016-04-29 21:06:53,1,-73.78241729736328,40.644569396972656,-73.91783142089844,40.69025039672852,N,1562,JFK Access Road,Queens,New York,Madison Street,Brooklyn,New York,7.75,39.9
id3078679,1,2016-01-22 08:04:52,2016-01-22 08:17:58,1,-73.96307373046875,40.77514266967773,-73.93948364257811,40.805152893066406,N,786,Madison Avenue,Manhattan,New York,East 125th Street,East Harlem,New York,2.41,20.1
id2986606,2,2016-04-12 22:48:31,2016-04-12 22:55:02,1,-73.97624969482422,40.78089141845703,-73.95513916015625,40.78600311279297,N,391,Columbus Avenue,Upper West Side,New York,East 94th Street,Upper East Side,New York,1.16,13.7
id2970989,2,2016-06-29 13:36:45,2016-06-29 14:00:06,3,-73.96864318847656,40.77040863037109,-73.98275756835938,40.75072860717773,N,1401,5th Avenue,Upper East Side,New York,5th Avenue,Manhattan,New York,1.54,23.0
id2879921,1,2016-02-21 15:54:28,2016-02-21 16:36:23,1,-73.78270721435547,40.644397735595696,-73.99581146240233,40.69540023803711,N,2515,JFK Access Road,Queens,New York,Hicks Street,Brooklyn,New York,11.68,52.7
id3323162,2,2016-06-20 22:50:01,2016-06-20 22:56:46,6,-73.9725112915039,40.7590217590332,-73.95291137695312,40.77193069458008,N,405,Park Avenue,Midtown East,New York,1st Avenue,Manhattan,New York,1.36,14.3
id1534820,2,2016-02-26 21:44:51,2016-02-26 21:51:07,2,-73.98435974121092,40.75975036621094,-73.97119903564453,40.75566864013672,N,376,West 49th Street,Manhattan,New York,3rd Avenue,Manhattan,New York,0.74,12.5
id3542985,2,2016-06-17 13:36:41,2016-06-17 13:40:29,1,-73.95297241210938,40.780139923095696,-73.94715881347656,40.77619934082031,N,228,3rd Avenue,Upper East Side,New York,East 86th Street,Upper East Side,New York,0.41,10.4
id3226881,2,2016-05-24 13:07:41,2016-05-24 13:35:30,2,-73.96741485595702,40.75743103027344,-73.99693298339844,40.74149703979492,N,1669,East 54th Street,Manhattan,New York,West 19th Street,Chelsea,New York,1.89,26.1
id0555891,2,2016-02-06 19:43:00,2016-02-06 19:59:02,4,-73.95468902587889,40.76535034179688,-73.98748016357422,40.73828887939453,N,962,East 68th Street,Manhattan,New York,East 20th Street,Manhattan,New York,2.53,16.8
id3689468,2,2016-06-20 16:54:46,2016-06-20 17:01:21,1,-74.00708770751953,40.72917938232422,-73.99446868896483,40.72386932373047,N,395,Hudson Street,Manhattan,New York,Mott Street,Manhattan,New York,0.75,12.7
id1898837,2,2016-04-09 18:09:05,2016-04-09 18:30:52,1,-73.952392578125,40.77225112915039,-73.99269104003906,40.75865173339844,N,1307,East 79th Street,Upper East Side,New York,West 42nd Street,Manhattan,New York,2.3,19.1
id1933323,1,2016-04-28 13:44:06,2016-04-28 13:57:23,1,-74.01165008544923,40.70897674560546,-73.9964828491211,40.72970962524414,N,797,Broadway,Manhattan,New York,West 9th Street,Manhattan,New York,1.63,18.2
id1805693,2,2016-02-16 18:32:40,2016-02-16 19:34:29,1,-73.99099731445312,40.77495956420898,-73.81658172607422,40.70304107666016,N,3709,Riverside Boulevard,Manhattan,New York,Van Wyck Expressway,Queens County,New York,10.37,64.3
id3365730,2,2016-05-07 23:03:26,2016-05-07 23:07:36,1,-73.99289703369139,40.72332000732422,-73.99971008300781,40.72698974609375,N,250,Bowery,Manhattan,New York,West Houston Street,SoHo,New York,0.44,5.7
id3094859,2,2016-06-22 20:37:01,2016-06-22 20:44:50,1,-73.98861694335938,40.7024803161621,-73.97908020019531,40.68765258789063,N,469,Brooklyn-Queens Expressway,Brooklyn,New York,Rockwell Place,Brooklyn,New York,1.14,14.3
id3981651,1,2016-05-10 09:17:06,2016-05-10 09:20:51,1,-74.00266265869139,40.73948669433594,-73.99549102783203,40.73682022094727,N,225,8th Avenue,West Village,New York,West 14th Street,Chelsea,New York,0.42,10.4
id2292810,2,2016-04-10 18:49:30,2016-04-10 18:54:50,2,-73.9949722290039,40.760269165039055,-73.98278045654298,40.767608642578125,N,320,10th Avenue,Midtown West,New York,West 58th Street,Midtown West,New York,0.81,7.2
id3134414,2,2016-04-19 13:06:36,2016-04-19 13:09:31,1,-73.99195861816406,40.726387023925774,-73.99646759033203,40.723899841308594,N,175,Bowery,NoHo,New York,Prince Street,Manhattan,New York,0.29,9.7
id1153537,1,2016-06-30 22:02:19,2016-06-30 22:10:40,1,-74.00040435791014,40.73409652709961,-74.0160903930664,40.717376708984375,N,501,Christopher Street,Manhattan,New York,River Terrace,Manhattan,New York,1.41,15.2
id2152512,1,2016-04-14 01:32:52,2016-04-14 01:46:12,1,-73.98780059814453,40.72797775268555,-73.95545196533203,40.74597930908203,N,800,2nd Avenue,Manhattan,New York,47th Avenue,Queens,New York,2.1,19.4
id1144428,2,2016-02-28 16:07:00,2016-02-28 16:12:22,1,-73.9700698852539,40.76261901855469,-73.95761108398438,40.770320892333984,N,322,Park Avenue,Manhattan,New York,East 74th Street,Upper East Side,New York,0.84,7.3
id1680479,2,2016-05-13 17:48:44,2016-05-13 18:22:02,3,-74.00112915039062,40.72254180908203,-73.97399139404298,40.75553894042969,N,1998,Broome Street,Manhattan,New York,Park Avenue,Manhattan,New York,2.68,30.8
id3700368,1,2016-04-24 19:04:06,2016-04-24 19:08:35,1,-73.95872497558594,40.76488876342773,-73.95417785644531,40.76390838623047,N,269,East 67th Street,Upper East Side,New York,East 68th Street,Manhattan,New York,0.25,5.4
id2033204,2,2016-06-12 20:16:02,2016-06-12 20:28:12,3,-73.96681213378906,40.76412963867188,-73.99275970458984,40.75395965576172,N,730,East 62nd Street,Upper East Side,New York,8th Avenue,Manhattan,New York,1.53,12.4
id2458450,1,2016-03-28 11:02:14,2016-03-28 11:11:48,1,-73.97262573242188,40.75907897949219,-73.9556884765625,40.767311096191406,N,574,Park Avenue,Midtown East,New York,East 72nd Street,Manhattan,New York,1.05,14.9
id1481775,2,2016-04-22 12:22:47,2016-04-22 12:29:53,6,-73.94048309326173,40.81479644775391,-73.95403289794923,40.8061981201172,N,426,Malcolm X Boulevard,Manhattan,New York,Frederick Douglass Boulevard,Manhattan,New York,0.92,13.4
id0842770,1,2016-06-18 01:12:15,2016-06-18 01:18:33,1,-73.99695587158203,40.72063446044922,-73.99124908447266,40.7331657409668,N,378,Broome Street,Manhattan,New York,Broadway,Greenwich Village,New York,0.91,7.9
id2260573,1,2016-01-16 05:10:05,2016-01-16 05:18:21,1,-73.98125457763672,40.72918701171875,-73.97760009765625,40.751590728759766,N,496,Avenue A,Manhattan,New York,Park Avenue,Manhattan,New York,1.56,10.5
id2188386,2,2016-03-18 10:56:47,2016-03-18 11:17:54,6,-73.97769165039062,40.75197219848633,-73.98269653320312,40.77909851074219,N,1267,East 42nd Street,Manhattan,New York,West 72nd Street,Manhattan,New York,1.89,22.8
id1697039,2,2016-02-02 16:14:34,2016-02-02 16:22:50,2,-73.9955825805664,40.736907958984375,-73.99980163574217,40.74754333496094,N,496,West 14th Street,Chelsea,New York,West 25th Street,Manhattan,New York,0.77,13.6
id3779951,1,2016-01-28 22:27:31,2016-01-28 22:37:34,1,-73.98360443115233,40.76802444458008,-73.9576873779297,40.77938079833984,N,603,Columbus Circle,Manhattan,New York,Park Avenue,Manhattan,New York,1.56,16.4
id1318022,1,2016-05-29 03:33:43,2016-05-29 03:37:18,1,-73.97156524658203,40.762657165527344,-73.97715759277344,40.76412963867188,N,215,East 58th Street,Manhattan,New York,6th Avenue,Manhattan,New York,0.31,5.1
id2244146,1,2016-05-17 18:58:52,2016-05-17 19:11:05,1,-73.9898910522461,40.75244903564453,-73.97407531738281,40.76023483276367,N,733,West 36th Street,Manhattan,New York,Madison Avenue,Manhattan,New York,0.99,16.1
id2042567,2,2016-04-03 03:09:29,2016-04-03 03:21:24,1,-73.9442138671875,40.782989501953125,-73.86808013916014,40.82732772827149,N,715,East 96th Street,Manhattan,New York,Rosedale Avenue,The Bronx,New York,5.01,21.0
id0820903,2,2016-03-23 21:01:30,2016-03-23 21:41:37,1,-74.00209045410156,40.73950958251953,-73.99485015869139,40.731689453125,N,2407,West 14th Street,West Village,New York,University Place,Greenwich Village,New York,0.66,29.2
id2274367,1,2016-05-07 20:37:25,2016-05-07 20:46:16,2,-73.98362731933594,40.754642486572266,-73.97306823730467,40.75599670410156,N,531,West 42nd Street,Midtown West,New York,East 48th Street,Manhattan,New York,0.56,8.3
id1306492,1,2016-02-24 12:34:54,2016-02-24 13:02:05,1,-73.86282348632812,40.76889419555664,-73.95652770996092,40.80160903930664,N,1631,Terminal D Post-Security,Queens,New York,West 112th Street,Central Harlem,New York,5.39,34.6
id1072250,2,2016-02-19 19:39:57,2016-02-19 19:47:26,1,-73.97766876220702,40.75709915161133,-73.9876480102539,40.744190216064446,N,449,East 48th Street,Manhattan,New York,5th Avenue,Manhattan,New York,1.03,13.8
id0825375,2,2016-04-26 07:57:03,2016-04-26 08:01:33,5,-73.96803283691406,40.79233169555664,-73.96484375,40.80661010742188,N,270,Columbus Avenue,Upper West Side,New York,Broadway,Manhattan,New York,1.0,12.2
id3171732,1,2016-04-16 23:30:14,2016-04-16 23:38:49,1,-74.00470733642578,40.71902084350586,-73.99249267578125,40.72515106201172,N,515,Church Street,Manhattan,New York,Bowery,Manhattan,New York,0.77,8.7
id2168663,2,2016-02-24 15:56:30,2016-02-24 16:02:41,2,-73.98452758789062,40.75988006591797,-73.97675323486328,40.762989044189446,N,371,West 48th Street,Manhattan,New York,West 56th Street,Manhattan,New York,0.46,11.7
id2572384,2,2016-05-11 15:17:53,2016-05-11 15:32:43,1,-73.97791290283203,40.75460052490234,-73.98998260498048,40.74102020263672,N,890,Madison Avenue,Midtown East,New York,5th Avenue,Manhattan,New York,1.13,17.7
id2129069,1,2016-02-15 12:53:59,2016-02-15 13:06:40,1,-73.99375152587889,40.73613739013672,-73.99629211425781,40.721992492675774,N,761,5th Avenue,Chelsea,New York,Mulberry Street,Nolita,New York,0.98,16.3
id1262614,2,2016-01-10 01:10:12,2016-01-10 01:37:41,1,-73.98650360107422,40.72222518920898,-73.74681854248048,40.76733016967773,N,1649,East Houston Street,Manhattan,New York,Pine Street,Douglaston,New York,12.9,48.5
id0591292,1,2016-06-09 18:43:04,2016-06-09 19:07:11,1,-73.98696899414062,40.74285125732422,-73.9942855834961,40.761356353759766,N,1447,East 26th Street,Midtown East,New York,10th Avenue,Manhattan,New York,1.33,22.9
id3954041,2,2016-03-21 07:43:58,2016-03-21 07:49:43,1,-73.95205688476561,40.79056167602539,-73.9698486328125,40.79719161987305,N,345,East 102nd Street,Manhattan,New York,West 100th Street,Manhattan,New York,1.03,12.9
id0268390,2,2016-05-28 22:48:24,2016-05-28 23:09:58,1,-73.98370361328125,40.744049072265625,-73.9193115234375,40.86595916748047,N,1294,Park Avenue South,Midtown East,New York,Sherman Avenue,Manhattan,New York,9.05,35.9
id2444968,1,2016-01-15 08:34:41,2016-01-15 08:48:51,1,-73.96595001220702,40.76235580444336,-73.94646453857422,40.7725067138672,N,850,3rd Avenue,Upper East Side,New York,East 82nd Street,Upper East Side,New York,1.23,17.7
id0582696,2,2016-02-26 23:02:51,2016-02-26 23:14:19,5,-74.00064086914062,40.73208236694336,-73.99393463134764,40.74569320678711,N,688,6th Avenue,Manhattan,New York,West 26th Street,Manhattan,New York,1.0,15.7
id3253951,2,2016-06-02 22:06:11,2016-06-02 22:28:47,1,-73.9798812866211,40.743179321289055,-73.9472427368164,40.796741485595696,N,1356,3rd Avenue,Kips Bay,New York,Madison Avenue,Manhattan,New York,4.07,29.0
id0320632,2,2016-02-18 23:34:11,2016-02-18 23:39:59,5,-74.00381469726561,40.721641540527344,-73.99163055419923,40.7227897644043,N,348,West Broadway,Manhattan,New York,Chrystie Street,Manhattan,New York,0.64,12.0
id3696985,2,2016-01-08 10:19:06,2016-01-08 10:29:11,1,-74.00402069091797,40.75286102294922,-73.9886016845703,40.74352645874024,N,605,11th Avenue,Manhattan,New York,West 26th Street,Manhattan,New York,1.03,15.1
id3820053,1,2016-04-28 18:24:58,2016-04-28 18:32:54,1,-73.98351287841797,40.7514877319336,-73.99053955078125,40.75603485107422,N,476,West 38th Street,Manhattan,New York,Broadway,Manhattan,New York,0.48,12.7
id3153675,1,2016-03-21 18:08:05,2016-03-21 18:15:39,4,-73.97691345214844,40.75429916381836,-73.98310089111328,40.76158905029297,N,454,Park Avenue,Manhattan,New York,Broadway,Manhattan,New York,0.6,12.8
id1962160,1,2016-02-03 17:53:05,2016-02-03 18:02:36,1,-74.0068359375,40.71183013916016,-74.01713562011719,40.70849990844727,N,571,Park Row,Manhattan,New York,West Thames Street,Battery Park City,New York,0.59,13.7
id2067981,1,2016-04-24 16:23:59,2016-04-24 16:32:31,1,-73.99520874023438,40.74467086791992,-73.9974594116211,40.72470474243164,N,512,7th Avenue,Manhattan,New York,Prince Street,Manhattan,New York,1.38,10.2
id0303045,2,2016-02-09 22:09:46,2016-02-09 22:40:15,1,-73.97293853759764,40.7606315612793,-74.0099105834961,40.7258186340332,N,1829,Madison Avenue,Manhattan,New York,Washington Street,Manhattan,New York,3.08,30.4
id3003070,1,2016-03-25 22:01:36,2016-03-25 22:05:12,3,-73.96003723144531,40.77061462402344,-73.94772338867188,40.78255462646485,N,216,3rd Avenue,Manhattan,New York,2nd Avenue,Manhattan,New York,1.04,11.9
id0299071,2,2016-05-21 01:50:55,2016-05-21 01:51:09,2,-73.9736328125,40.78718185424805,-73.9736328125,40.78718185424805,N,14,West 86th Street,Manhattan,New York,West 86th Street,Manhattan,New York,0.0,2.6
id0226940,2,2016-01-14 23:44:16,2016-01-14 23:48:01,3,-73.98458862304686,40.76054382324219,-73.97704315185547,40.76407241821289,N,225,Broadway,Manhattan,New York,West 57th Street,Manhattan,New York,0.46,10.5
id1134374,1,2016-02-24 11:18:18,2016-02-24 11:27:12,1,-74.00252532958984,40.73956680297852,-74.00333404541014,40.74913024902344,N,534,8th Avenue,West Village,New York,High Line,Manhattan,New York,0.66,13.6
id2020454,2,2016-06-15 22:09:55,2016-06-15 22:23:36,1,-73.99085998535155,40.70262145996094,-74.00454711914062,40.71341323852539,N,821,Front Street,Brooklyn,New York,Chambers Street,Manhattan,New York,1.03,16.9
id2191579,1,2016-06-22 09:45:34,2016-06-22 09:52:42,1,-73.98809051513672,40.75485229492188,-73.97663879394531,40.75023651123047,N,428,West 40th Street,Manhattan,New York,Lexington Avenue,Manhattan,New York,0.68,12.8
id3405601,2,2016-05-27 08:46:41,2016-05-27 08:56:15,1,-73.96006011962889,40.781841278076165,-73.9755630493164,40.760398864746094,N,574,5th Avenue,Manhattan,New York,5th Avenue,Manhattan,New York,1.69,16.5
id2388942,2,2016-01-26 06:06:33,2016-01-26 07:01:12,1,-73.77655792236328,40.645389556884766,-73.98435974121092,40.68601989746094,N,3279,JFK Access Road,Queens,New York,Pacific Street,Kings County,New York,11.22,62.9
id2608853,1,2016-02-08 12:26:42,2016-02-08 12:32:06,1,-73.97544860839844,40.76106262207031,-73.98486328125,40.748245239257805,N,324,West 54th Street,Midtown West,New York,5th Avenue,Manhattan,New York,1.01,12.7
id2071056,2,2016-03-20 13:48:05,2016-03-20 13:58:27,2,-73.99391174316406,40.7512092590332,-73.98404693603516,40.745899200439446,N,622,Pennsylvania Plaza,Manhattan,New York,E 31st St Penthouse,Midtown East,New York,0.63,9.3
id0554562,1,2016-04-17 17:08:50,2016-04-17 17:15:20,2,-73.9719467163086,40.75732421875,-73.98330688476561,40.7557487487793,N,390,Park Avenue,Manhattan,New York,6th Avenue,Manhattan,New York,0.6,7.2
id0125387,2,2016-03-28 18:59:45,2016-03-28 19:08:56,5,-73.99528503417967,40.73988342285156,-73.97772979736328,40.74386215209961,N,551,6th Avenue,Manhattan,New York,East 32nd Street,Manhattan,New York,0.96,14.5
id1716805,2,2016-05-11 08:05:15,2016-05-11 08:22:23,1,-73.96244049072266,40.762996673583984,-74.00502014160156,40.70707321166992,N,1028,East 63rd Street,Manhattan,New York,John Street,Manhattan,New York,4.45,27.2
id0100686,1,2016-04-12 14:09:07,2016-04-12 14:27:32,1,-73.98542022705078,40.753299713134766,-73.96629333496092,40.77210998535156,N,1105,West 39th Street,Manhattan,New York,East 72nd Street,Manhattan,New York,1.64,20.8
id2754012,1,2016-04-13 15:39:12,2016-04-13 15:45:01,1,-74.00434875488281,40.74239349365234,-73.98928833007811,40.742069244384766,N,349,9th Avenue,Manhattan,New York,Broadway,Flatiron District,New York,0.79,12.4
id2335508,2,2016-03-09 08:07:46,2016-03-09 08:31:22,1,-73.9193344116211,40.68792724609375,-73.97025299072266,40.6728401184082,N,1416,Broadway,Brooklyn,New York,Grand Army Plaza,Kings County,New York,2.86,26.4
id0568590,1,2016-05-04 21:53:51,2016-05-04 21:59:50,1,-74.00305938720702,40.7269401550293,-74.00949096679686,40.735198974609375,N,359,Mac Dougal Street,SoHo,New York,West 11th Street,Manhattan,New York,0.66,12.1
id2093145,1,2016-05-14 13:57:02,2016-05-14 14:11:18,1,-73.9739990234375,40.7628059387207,-73.9932861328125,40.7563591003418,N,856,5th Avenue,Manhattan,New York,West 39th Street,Manhattan,New York,1.1,12.4
id2915468,1,2016-02-29 00:02:53,2016-02-29 00:11:20,2,-73.99710845947266,40.721778869628906,-73.9983673095703,40.74422073364258,N,507,Cleveland Place,Nolita,New York,West 22nd Street,Manhattan,New York,1.55,15.6
id1598619,1,2016-01-21 06:47:03,2016-01-21 06:52:27,1,-73.96804809570312,40.7552490234375,-73.97474670410156,40.7510223388672,N,324,2nd Avenue,Manhattan,New York,East 42nd Street,Midtown East,New York,0.46,11.4
